Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Purchase Date,Quantity,Price
AX21726,ENX2096,A115,EMP1016,C1715,2015-01-27,1,1587
AX11669,ENX2084,A155,EMP1015,C1552,2015-01-28,4,1783
AX13737,ENX2039,A140,EMP1024,C1113,2015-01-28,3,817
AX15734,ENX2001,A128,EMP1010,C1030,2015-01-28,1,951
AX16868,ENX2019,A107,EMP1027,C1067,2015-01-28,4,800
AX17269,ENX2082,A171,EMP1019,C1644,2015-01-28,1,1103
AX18359,ENX2043,A111,EMP1031,C1410,2015-01-28,1,545
AX18445,ENX2060,A158,EMP1026,C1510,2015-01-28,4,1467
AX18669,ENX2001,A152,EMP1011,C1656,2015-01-28,1,951
AX19313,ENX2084,A149,EMP1021,C1723,2015-01-28,3,1783
AX20220,ENX2015,A148,EMP1015,C1351,2015-01-28,2,637
AX21296,ENX2093,A167,EMP1044,C1645,2015-01-28,2,112
AX22074,ENX2041,A170,EMP1024,C1732,2015-01-28,1,1380
AX22119,ENX2068,A151,EMP1006,C1018,2015-01-28,1,1500
AX23522,ENX2049,A142,EMP1001,C1643,2015-01-28,2,826
AX23698,ENX2045,A170,EMP1004,C1613,2015-01-28,3,556
AX24263,ENX2057,A171,EMP1041,C1275,2015-01-28,4,181
AX10848,ENX2017,A106,EMP1011,C1250,2015-01-29,1,35
AX11834,ENX2086,A118,EMP1015,C1361,2015-01-29,1,123
AX13355,ENX2014,A118,EMP1026,C1377,2015-01-29,3,1809
AX14294,ENX2098,A107,EMP1023,C1021,2015-01-29,3,1178
AX14745,ENX2052,A173,EMP1035,C1727,2015-01-29,3,1526
AX15281,ENX2028,A168,EMP1020,C1355,2015-01-29,1,2283
AX19498,ENX2057,A123,EMP1043,C1224,2015-01-29,2,181
AX19621,ENX2095,A119,EMP1024,C1598,2015-01-29,3,1743
AX20058,ENX2015,A122,EMP1005,C1574,2015-01-29,2,637
AX23759,ENX2067,A155,EMP1000,C1284,2015-01-29,3,1119
AX24529,ENX2012,A150,EMP1026,C1695,2015-01-29,1,1353
AX10853,ENX2026,A122,EMP1043,C1056,2015-01-30,3,947
AX11174,ENX2083,A150,EMP1029,C1664,2015-01-30,1,2141
AX11854,ENX2065,A111,EMP1025,C1609,2015-01-30,4,2396
AX15255,ENX2092,A112,EMP1001,C1045,2015-01-30,3,1639
AX15783,ENX2017,A168,EMP1025,C1365,2015-01-30,1,35
AX20487,ENX2097,A107,EMP1037,C1268,2015-01-30,3,1052
AX23304,ENX2085,A143,EMP1034,C1205,2015-01-30,4,1862
AX10168,ENX2048,A161,EMP1018,C1469,2015-01-31,4,502
AX10524,ENX2078,A117,EMP1014,C1676,2015-01-31,1,1798
AX11916,ENX2044,A117,EMP1039,C1100,2015-01-31,3,886
AX12405,ENX2032,A147,EMP1031,C1187,2015-01-31,1,1967
AX12466,ENX2033,A122,EMP1026,C1760,2015-01-31,1,2182
AX13262,ENX2021,A152,EMP1018,C1174,2015-01-31,4,217
AX14825,ENX2077,A141,EMP1016,C1143,2015-01-31,3,530
AX14958,ENX2075,A151,EMP1044,C1251,2015-01-31,2,400
AX15065,ENX2081,A158,EMP1007,C1366,2015-01-31,3,1566
AX15074,ENX2009,A127,EMP1037,C1541,2015-01-31,2,584
AX15498,ENX2012,A155,EMP1024,C1675,2015-01-31,1,1353
AX19101,ENX2086,A126,EMP1010,C1442,2015-01-31,2,123
AX19376,ENX2001,A154,EMP1004,C1229,2015-01-31,2,951
AX21721,ENX2071,A163,EMP1028,C1012,2015-01-31,4,136
AX23298,ENX2018,A163,EMP1024,C1045,2015-01-31,1,1972
AX23677,ENX2077,A113,EMP1034,C1656,2015-01-31,1,530
AX24183,ENX2021,A130,EMP1017,C1536,2015-01-31,1,217
AX24731,ENX2065,A127,EMP1030,C1467,2015-01-31,1,2396
AX10434,ENX2079,A166,EMP1034,C1465,2015-02-01,2,1725
AX11357,ENX2072,A156,EMP1012,C1547,2015-02-01,2,1887
AX11594,ENX2047,A111,EMP1010,C1472,2015-02-01,3,290
AX11664,ENX2011,A166,EMP1029,C1532,2015-02-01,3,530
AX12358,ENX2087,A114,EMP1012,C1386,2015-02-01,4,1022
AX15388,ENX2073,A134,EMP1012,C1236,2015-02-01,2,95
AX15615,ENX2093,A114,EMP1005,C1687,2015-02-01,1,112
AX16426,ENX2025,A138,EMP1022,C1375,2015-02-01,2,667
AX17138,ENX2027,A104,EMP1018,C1461,2015-02-01,3,2497
AX19017,ENX2039,A137,EMP1002,C1052,2015-02-01,3,817
AX19057,ENX2051,A127,EMP1010,C1773,2015-02-01,3,1077
AX20249,ENX2080,A118,EMP1034,C1644,2015-02-01,1,2353
AX20888,ENX2020,A132,EMP1005,C1495,2015-02-01,3,2005
AX22981,ENX2014,A157,EMP1007,C1588,2015-02-01,1,1809
AX23397,ENX2003,A144,EMP1037,C1185,2015-02-01,1,1783
AX24944,ENX2024,A159,EMP1034,C1235,2015-02-01,3,356
AX10284,ENX2028,A116,EMP1019,C1715,2015-02-02,4,2283
AX10517,ENX2018,A115,EMP1044,C1759,2015-02-02,3,1972
AX11646,ENX2058,A148,EMP1031,C1371,2015-02-02,1,2257
AX12241,ENX2005,A103,EMP1039,C1567,2015-02-02,1,684
AX12559,ENX2049,A104,EMP1042,C1605,2015-02-02,4,826
AX14081,ENX2099,A156,EMP1001,C1576,2015-02-02,3,1367
AX15926,ENX2056,A162,EMP1035,C1286,2015-02-02,1,1635
AX15948,ENX2081,A152,EMP1034,C1273,2015-02-02,2,1566
AX17777,ENX2084,A110,EMP1001,C1610,2015-02-02,1,1783
AX21071,ENX2026,A106,EMP1012,C1600,2015-02-02,3,947
AX21782,ENX2004,A145,EMP1021,C1727,2015-02-02,2,1278
AX22969,ENX2078,A121,EMP1039,C1632,2015-02-02,1,1798
AX23578,ENX2073,A114,EMP1021,C1129,2015-02-02,1,95
AX24240,ENX2048,A166,EMP1017,C1096,2015-02-02,4,502
AX24376,ENX2018,A164,EMP1021,C1201,2015-02-02,3,1972
AX24978,ENX2081,A122,EMP1030,C1676,2015-02-02,2,1566
AX11094,ENX2074,A146,EMP1043,C1181,2015-02-03,3,504
AX11477,ENX2043,A161,EMP1006,C1202,2015-02-03,3,545
AX11674,ENX2060,A164,EMP1028,C1093,2015-02-03,3,1467
AX11695,ENX2069,A114,EMP1040,C1602,2015-02-03,1,378
AX15410,ENX2002,A106,EMP1030,C1492,2015-02-03,3,847
AX15482,ENX2000,A155,EMP1002,C1520,2015-02-03,1,2241
AX16383,ENX2077,A173,EMP1011,C1030,2015-02-03,2,530
AX17016,ENX2017,A112,EMP1002,C1479,2015-02-03,1,35
AX18258,ENX2031,A121,EMP1029,C1604,2015-02-03,1,1638
AX19222,ENX2024,A166,EMP1010,C1773,2015-02-03,1,356
AX23694,ENX2056,A126,EMP1023,C1246,2015-02-03,4,1635
AX23784,ENX2080,A107,EMP1028,C1227,2015-02-03,2,2353
AX23861,ENX2044,A153,EMP1043,C1251,2015-02-03,1,886
AX11723,ENX2084,A170,EMP1042,C1329,2015-02-04,3,1783
AX12734,ENX2049,A120,EMP1043,C1671,2015-02-04,1,826
AX14907,ENX2038,A152,EMP1039,C1483,2015-02-04,3,392
AX17343,ENX2029,A152,EMP1032,C1196,2015-02-04,1,1848
AX17535,ENX2066,A152,EMP1008,C1094,2015-02-04,4,2091
AX19088,ENX2092,A173,EMP1009,C1474,2015-02-04,1,1639
AX19197,ENX2083,A162,EMP1027,C1702,2015-02-04,1,2141
AX20614,ENX2026,A139,EMP1026,C1653,2015-02-04,4,947
AX21659,ENX2086,A103,EMP1025,C1124,2015-02-04,1,123
AX24452,ENX2030,A120,EMP1000,C1491,2015-02-04,1,1899
AX11191,ENX2022,A124,EMP1013,C1001,2015-02-05,1,561
AX11644,ENX2094,A112,EMP1032,C1223,2015-02-05,3,771
AX14010,ENX2081,A134,EMP1035,C1465,2015-02-05,1,1566
AX14190,ENX2034,A149,EMP1040,C1562,2015-02-05,4,871
AX14746,ENX2066,A137,EMP1026,C1246,2015-02-05,2,2091
AX14995,ENX2032,A100,EMP1023,C1056,2015-02-05,1,1967
AX15758,ENX2023,A120,EMP1025,C1158,2015-02-05,3,818
AX15982,ENX2029,A107,EMP1019,C1647,2015-02-05,4,1848
AX17188,ENX2032,A128,EMP1029,C1537,2015-02-05,4,1967
AX17946,ENX2027,A125,EMP1010,C1387,2015-02-05,2,2497
AX18281,ENX2052,A133,EMP1037,C1303,2015-02-05,3,1526
AX18882,ENX2032,A124,EMP1032,C1623,2015-02-05,3,1967
AX20301,ENX2026,A125,EMP1034,C1588,2015-02-05,4,947
AX21590,ENX2065,A123,EMP1015,C1340,2015-02-05,1,2396
AX22328,ENX2066,A104,EMP1043,C1444,2015-02-05,1,2091
AX23959,ENX2001,A159,EMP1036,C1423,2015-02-05,1,951
AX10440,ENX2020,A116,EMP1008,C1265,2015-02-06,1,2005
AX11306,ENX2074,A165,EMP1018,C1093,2015-02-06,1,504
AX11456,ENX2060,A134,EMP1003,C1133,2015-02-06,1,1467
AX13446,ENX2008,A164,EMP1010,C1559,2015-02-06,1,315
AX13854,ENX2084,A163,EMP1035,C1276,2015-02-06,1,1783
AX13968,ENX2099,A171,EMP1008,C1627,2015-02-06,1,1367
AX17907,ENX2079,A106,EMP1005,C1534,2015-02-06,3,1725
AX18758,ENX2068,A156,EMP1010,C1603,2015-02-06,3,1500
AX19774,ENX2025,A124,EMP1026,C1281,2015-02-06,4,667
AX20879,ENX2083,A108,EMP1004,C1574,2015-02-06,2,2141
AX21534,ENX2028,A112,EMP1039,C1568,2015-02-06,1,2283
AX22100,ENX2034,A116,EMP1030,C1659,2015-02-06,1,871
AX10002,ENX2053,A139,EMP1007,C1359,2015-02-07,1,596
AX10926,ENX2096,A115,EMP1016,C1700,2015-02-07,1,1587
AX11135,ENX2015,A112,EMP1007,C1576,2015-02-07,1,637
AX14167,ENX2025,A135,EMP1017,C1141,2015-02-07,1,667
AX15816,ENX2039,A154,EMP1007,C1210,2015-02-07,1,817
AX16351,ENX2070,A106,EMP1017,C1094,2015-02-07,1,1671
AX16409,ENX2050,A127,EMP1041,C1645,2015-02-07,1,2391
AX17373,ENX2097,A109,EMP1004,C1537,2015-02-07,2,1052
AX18166,ENX2039,A108,EMP1017,C1601,2015-02-07,2,817
AX18242,ENX2074,A144,EMP1022,C1432,2015-02-07,1,504
AX19104,ENX2031,A105,EMP1036,C1158,2015-02-07,1,1638
AX19693,ENX2017,A107,EMP1005,C1799,2015-02-07,4,35
AX20547,ENX2036,A165,EMP1014,C1031,2015-02-07,1,1582
AX21210,ENX2069,A143,EMP1039,C1337,2015-02-07,1,378
AX22098,ENX2011,A131,EMP1041,C1685,2015-02-07,3,530
AX22741,ENX2074,A167,EMP1012,C1351,2015-02-07,2,504
AX10142,ENX2046,A128,EMP1028,C1794,2015-02-08,4,2410
AX10206,ENX2054,A107,EMP1011,C1387,2015-02-08,1,127
AX10901,ENX2032,A138,EMP1012,C1395,2015-02-08,4,1967
AX10946,ENX2016,A140,EMP1025,C1104,2015-02-08,1,1351
AX12516,ENX2089,A128,EMP1013,C1756,2015-02-08,2,2294
AX12965,ENX2091,A134,EMP1029,C1696,2015-02-08,2,368
AX13305,ENX2031,A173,EMP1027,C1643,2015-02-08,1,1638
AX15358,ENX2078,A157,EMP1034,C1585,2015-02-08,2,1798
AX17560,ENX2010,A140,EMP1001,C1541,2015-02-08,2,1812
AX18414,ENX2071,A116,EMP1028,C1732,2015-02-08,1,136
AX18634,ENX2026,A131,EMP1017,C1446,2015-02-08,4,947
AX18938,ENX2014,A129,EMP1029,C1018,2015-02-08,1,1809
AX19782,ENX2085,A142,EMP1019,C1447,2015-02-08,2,1862
AX22316,ENX2019,A120,EMP1042,C1486,2015-02-08,2,800
AX23149,ENX2095,A122,EMP1033,C1408,2015-02-08,2,1743
AX24126,ENX2075,A159,EMP1038,C1625,2015-02-08,1,400
AX10708,ENX2087,A138,EMP1017,C1297,2015-02-09,1,1022
AX14673,ENX2005,A165,EMP1003,C1448,2015-02-09,2,684
AX15675,ENX2046,A169,EMP1007,C1624,2015-02-09,1,2410
AX17454,ENX2017,A136,EMP1003,C1602,2015-02-09,1,35
AX18691,ENX2056,A124,EMP1019,C1636,2015-02-09,1,1635
AX19110,ENX2076,A109,EMP1030,C1799,2015-02-09,1,1522
AX19563,ENX2026,A149,EMP1002,C1322,2015-02-09,1,947
AX20280,ENX2013,A162,EMP1020,C1688,2015-02-09,1,368
AX20823,ENX2036,A132,EMP1014,C1771,2015-02-09,1,1582
AX22044,ENX2003,A155,EMP1023,C1798,2015-02-09,2,1783
AX22207,ENX2037,A105,EMP1044,C1337,2015-02-09,2,880
AX23424,ENX2032,A160,EMP1001,C1482,2015-02-09,3,1967
AX24565,ENX2021,A129,EMP1035,C1790,2015-02-09,1,217
AX24955,ENX2042,A104,EMP1034,C1425,2015-02-09,2,203
AX10095,ENX2027,A105,EMP1039,C1007,2015-02-10,1,2497
AX10679,ENX2035,A169,EMP1015,C1719,2015-02-10,2,458
AX11186,ENX2062,A153,EMP1034,C1558,2015-02-10,1,2464
AX15833,ENX2022,A106,EMP1038,C1194,2015-02-10,3,561
AX16081,ENX2096,A105,EMP1036,C1613,2015-02-10,4,1587
AX16273,ENX2077,A152,EMP1016,C1002,2015-02-10,3,530
AX16539,ENX2019,A118,EMP1016,C1087,2015-02-10,4,800
AX16624,ENX2017,A113,EMP1038,C1513,2015-02-10,3,35
AX16864,ENX2024,A159,EMP1011,C1033,2015-02-10,1,356
AX21209,ENX2010,A159,EMP1024,C1539,2015-02-10,1,1812
AX24540,ENX2036,A104,EMP1018,C1494,2015-02-10,2,1582
AX24777,ENX2090,A136,EMP1023,C1277,2015-02-10,2,1338
AX10256,ENX2072,A125,EMP1029,C1310,2015-02-11,1,1887
AX10340,ENX2086,A166,EMP1018,C1548,2015-02-11,4,123
AX11059,ENX2024,A100,EMP1018,C1154,2015-02-11,3,356
AX11910,ENX2084,A142,EMP1019,C1199,2015-02-11,1,1783
AX13163,ENX2024,A144,EMP1030,C1496,2015-02-11,1,356
AX13556,ENX2020,A125,EMP1038,C1324,2015-02-11,2,2005
AX13743,ENX2044,A105,EMP1010,C1655,2015-02-11,2,886
AX14634,ENX2033,A111,EMP1014,C1403,2015-02-11,1,2182
AX17492,ENX2090,A100,EMP1037,C1392,2015-02-11,1,1338
AX18077,ENX2046,A134,EMP1040,C1214,2015-02-11,1,2410
AX19288,ENX2083,A137,EMP1043,C1089,2015-02-11,4,2141
AX21917,ENX2072,A115,EMP1032,C1700,2015-02-11,4,1887
AX23515,ENX2058,A122,EMP1025,C1743,2015-02-11,3,2257
AX12515,ENX2083,A137,EMP1019,C1501,2015-02-12,1,2141
AX12783,ENX2012,A117,EMP1010,C1671,2015-02-12,3,1353
AX14827,ENX2086,A146,EMP1013,C1638,2015-02-12,1,123
AX18232,ENX2062,A170,EMP1042,C1130,2015-02-12,2,2464
AX19516,ENX2003,A122,EMP1014,C1599,2015-02-12,2,1783
AX23053,ENX2055,A116,EMP1041,C1633,2015-02-12,1,2495
AX24467,ENX2075,A110,EMP1003,C1272,2015-02-12,1,400
AX24590,ENX2073,A168,EMP1041,C1771,2015-02-12,1,95
AX24674,ENX2064,A122,EMP1008,C1154,2015-02-12,2,1414
AX10210,ENX2051,A164,EMP1028,C1781,2015-02-13,4,1077
AX11177,ENX2100,A115,EMP1032,C1573,2015-02-13,4,799
AX13098,ENX2068,A145,EMP1026,C1478,2015-02-13,3,1500
AX13505,ENX2029,A155,EMP1023,C1609,2015-02-13,2,1848
AX13838,ENX2028,A146,EMP1011,C1754,2015-02-13,1,2283
AX14245,ENX2088,A104,EMP1018,C1482,2015-02-13,1,603
AX15643,ENX2063,A116,EMP1015,C1272,2015-02-13,1,1708
AX16902,ENX2053,A153,EMP1023,C1732,2015-02-13,1,596
AX17990,ENX2030,A149,EMP1038,C1727,2015-02-13,1,1899
AX18394,ENX2022,A101,EMP1011,C1770,2015-02-13,3,561
AX18554,ENX2058,A143,EMP1001,C1478,2015-02-13,3,2257
AX19331,ENX2044,A107,EMP1021,C1312,2015-02-13,4,886
AX20231,ENX2010,A120,EMP1033,C1060,2015-02-13,3,1812
AX21384,ENX2065,A172,EMP1015,C1579,2015-02-13,2,2396
AX22305,ENX2068,A100,EMP1007,C1134,2015-02-13,1,1500
AX24437,ENX2053,A156,EMP1006,C1657,2015-02-13,1,596
AX11299,ENX2050,A164,EMP1028,C1416,2015-02-14,2,2391
AX12367,ENX2087,A101,EMP1029,C1510,2015-02-14,3,1022
AX12683,ENX2048,A171,EMP1025,C1025,2015-02-14,3,502
AX12853,ENX2003,A116,EMP1005,C1586,2015-02-14,3,1783
AX13467,ENX2039,A171,EMP1011,C1545,2015-02-14,4,817
AX14250,ENX2004,A152,EMP1040,C1373,2015-02-14,1,1278
AX15480,ENX2054,A172,EMP1031,C1668,2015-02-14,2,127
AX16703,ENX2060,A158,EMP1027,C1752,2015-02-14,1,1467
AX23021,ENX2043,A130,EMP1039,C1646,2015-02-14,1,545
AX10128,ENX2054,A126,EMP1029,C1347,2015-02-15,1,127
AX12161,ENX2020,A124,EMP1001,C1628,2015-02-15,2,2005
AX13426,ENX2023,A131,EMP1013,C1165,2015-02-15,1,818
AX13922,ENX2022,A149,EMP1009,C1752,2015-02-15,3,561
AX14139,ENX2031,A170,EMP1027,C1756,2015-02-15,4,1638
AX14936,ENX2022,A134,EMP1005,C1354,2015-02-15,2,561
AX15891,ENX2032,A149,EMP1038,C1349,2015-02-15,1,1967
AX16184,ENX2009,A151,EMP1019,C1373,2015-02-15,4,584
AX16989,ENX2095,A131,EMP1009,C1454,2015-02-15,1,1743
AX18378,ENX2062,A123,EMP1030,C1646,2015-02-15,3,2464
AX18410,ENX2050,A102,EMP1015,C1243,2015-02-15,3,2391
AX19505,ENX2032,A121,EMP1022,C1588,2015-02-15,3,1967
AX19728,ENX2080,A161,EMP1010,C1313,2015-02-15,3,2353
AX20331,ENX2003,A118,EMP1020,C1338,2015-02-15,1,1783
AX20472,ENX2076,A147,EMP1031,C1432,2015-02-15,1,1522
AX20604,ENX2056,A170,EMP1020,C1760,2015-02-15,1,1635
AX24052,ENX2091,A162,EMP1026,C1049,2015-02-15,2,368
AX24418,ENX2058,A151,EMP1024,C1790,2015-02-15,4,2257
AX24668,ENX2014,A100,EMP1029,C1755,2015-02-15,1,1809
AX24894,ENX2073,A118,EMP1014,C1548,2015-02-15,3,95
AX12110,ENX2093,A115,EMP1030,C1569,2015-02-16,3,112
AX12908,ENX2038,A162,EMP1010,C1170,2015-02-16,2,392
AX13532,ENX2047,A165,EMP1030,C1311,2015-02-16,4,290
AX15693,ENX2084,A114,EMP1019,C1684,2015-02-16,3,1783
AX16481,ENX2048,A170,EMP1040,C1080,2015-02-16,1,502
AX16750,ENX2071,A105,EMP1023,C1750,2015-02-16,1,136
AX17383,ENX2084,A160,EMP1027,C1317,2015-02-16,3,1783
AX18087,ENX2094,A117,EMP1034,C1292,2015-02-16,1,771
AX18630,ENX2092,A139,EMP1027,C1481,2015-02-16,1,1639
AX19658,ENX2088,A112,EMP1009,C1468,2015-02-16,1,603
AX21558,ENX2037,A142,EMP1028,C1378,2015-02-16,4,880
AX23065,ENX2091,A146,EMP1017,C1097,2015-02-16,1,368
AX23372,ENX2032,A165,EMP1035,C1204,2015-02-16,4,1967
AX24326,ENX2076,A167,EMP1008,C1490,2015-02-16,1,1522
AX24937,ENX2030,A149,EMP1025,C1307,2015-02-16,1,1899
AX11107,ENX2016,A108,EMP1012,C1607,2015-02-17,1,1351
AX11123,ENX2078,A173,EMP1007,C1165,2015-02-17,3,1798
AX11302,ENX2017,A134,EMP1031,C1633,2015-02-17,1,35
AX12292,ENX2025,A169,EMP1031,C1620,2015-02-17,1,667
AX13229,ENX2025,A142,EMP1002,C1686,2015-02-17,1,667
AX14836,ENX2049,A112,EMP1040,C1509,2015-02-17,2,826
AX15128,ENX2074,A111,EMP1013,C1658,2015-02-17,1,504
AX16822,ENX2070,A159,EMP1007,C1496,2015-02-17,1,1671
AX17232,ENX2032,A154,EMP1029,C1336,2015-02-17,1,1967
AX17306,ENX2006,A166,EMP1040,C1248,2015-02-17,1,1826
AX18274,ENX2020,A170,EMP1005,C1788,2015-02-17,4,2005
AX21216,ENX2007,A106,EMP1041,C1064,2015-02-17,1,1405
AX21344,ENX2034,A115,EMP1044,C1268,2015-02-17,2,871
AX22902,ENX2096,A116,EMP1004,C1040,2015-02-17,1,1587
AX23158,ENX2056,A152,EMP1035,C1326,2015-02-17,1,1635
AX23910,ENX2093,A167,EMP1023,C1389,2015-02-17,1,112
AX10892,ENX2000,A140,EMP1022,C1358,2015-02-18,1,2241
AX11555,ENX2058,A144,EMP1009,C1419,2015-02-18,3,2257
AX11592,ENX2067,A161,EMP1035,C1426,2015-02-18,1,1119
AX12545,ENX2087,A141,EMP1037,C1021,2015-02-18,1,1022
AX12567,ENX2066,A117,EMP1018,C1529,2015-02-18,4,2091
AX13516,ENX2050,A126,EMP1010,C1567,2015-02-18,3,2391
AX14136,ENX2058,A172,EMP1041,C1616,2015-02-18,1,2257
AX14839,ENX2055,A140,EMP1042,C1266,2015-02-18,1,2495
AX15471,ENX2073,A104,EMP1005,C1036,2015-02-18,1,95
AX16028,ENX2049,A116,EMP1032,C1684,2015-02-18,2,826
AX16150,ENX2051,A158,EMP1007,C1356,2015-02-18,1,1077
AX16555,ENX2042,A142,EMP1035,C1606,2015-02-18,1,203
AX17074,ENX2076,A147,EMP1018,C1325,2015-02-18,3,1522
AX17370,ENX2087,A114,EMP1041,C1056,2015-02-18,1,1022
AX17874,ENX2077,A159,EMP1017,C1377,2015-02-18,1,530
AX18151,ENX2034,A124,EMP1007,C1524,2015-02-18,1,871
AX19259,ENX2048,A116,EMP1036,C1600,2015-02-18,3,502
AX19804,ENX2095,A159,EMP1009,C1698,2015-02-18,1,1743
AX21946,ENX2095,A124,EMP1012,C1783,2015-02-18,1,1743
AX23412,ENX2039,A112,EMP1014,C1011,2015-02-18,4,817
AX11467,ENX2080,A116,EMP1002,C1553,2015-02-19,1,2353
AX11829,ENX2051,A173,EMP1001,C1303,2015-02-19,1,1077
AX11996,ENX2068,A135,EMP1038,C1631,2015-02-19,3,1500
AX12001,ENX2078,A105,EMP1002,C1372,2015-02-19,4,1798
AX12130,ENX2082,A130,EMP1031,C1787,2015-02-19,3,1103
AX12285,ENX2100,A145,EMP1022,C1170,2015-02-19,1,799
AX15076,ENX2008,A171,EMP1006,C1575,2015-02-19,1,315
AX15791,ENX2018,A166,EMP1025,C1708,2015-02-19,3,1972
AX17418,ENX2052,A105,EMP1016,C1421,2015-02-19,3,1526
AX18795,ENX2051,A137,EMP1029,C1719,2015-02-19,1,1077
AX19075,ENX2024,A128,EMP1007,C1668,2015-02-19,3,356
AX19201,ENX2045,A135,EMP1019,C1343,2015-02-19,1,556
AX20040,ENX2089,A152,EMP1002,C1710,2015-02-19,1,2294
AX20059,ENX2057,A153,EMP1031,C1660,2015-02-19,2,181
AX20392,ENX2100,A115,EMP1006,C1593,2015-02-19,1,799
AX20467,ENX2095,A129,EMP1005,C1289,2015-02-19,2,1743
AX21032,ENX2050,A122,EMP1010,C1381,2015-02-19,1,2391
AX21139,ENX2069,A133,EMP1012,C1657,2015-02-19,3,378
AX22933,ENX2015,A140,EMP1022,C1313,2015-02-19,1,637
AX23533,ENX2000,A117,EMP1014,C1717,2015-02-19,1,2241
AX23886,ENX2093,A127,EMP1036,C1181,2015-02-19,1,112
AX24027,ENX2005,A131,EMP1027,C1072,2015-02-19,1,684
AX24104,ENX2054,A156,EMP1022,C1720,2015-02-19,1,127
AX10793,ENX2001,A153,EMP1032,C1555,2015-02-20,1,951
AX11752,ENX2017,A131,EMP1044,C1679,2015-02-20,1,35
AX12704,ENX2098,A146,EMP1028,C1783,2015-02-20,1,1178
AX15407,ENX2080,A104,EMP1009,C1048,2015-02-20,2,2353
AX17317,ENX2021,A164,EMP1009,C1445,2015-02-20,1,217
AX18392,ENX2099,A110,EMP1039,C1376,2015-02-20,1,1367
AX18854,ENX2035,A159,EMP1006,C1195,2015-02-20,4,458
AX19874,ENX2066,A123,EMP1032,C1270,2015-02-20,3,2091
AX19941,ENX2017,A140,EMP1037,C1246,2015-02-20,3,35
AX21475,ENX2029,A113,EMP1043,C1392,2015-02-20,1,1848
AX21686,ENX2043,A125,EMP1021,C1424,2015-02-20,1,545
AX22041,ENX2070,A149,EMP1007,C1740,2015-02-20,1,1671
AX22633,ENX2039,A134,EMP1019,C1172,2015-02-20,1,817
AX23755,ENX2000,A145,EMP1024,C1736,2015-02-20,4,2241
AX24203,ENX2081,A102,EMP1040,C1550,2015-02-20,3,1566
AX11510,ENX2069,A106,EMP1039,C1387,2015-02-21,1,378
AX12088,ENX2005,A154,EMP1018,C1058,2015-02-21,2,684
AX13335,ENX2085,A159,EMP1004,C1611,2015-02-21,3,1862
AX13472,ENX2058,A125,EMP1001,C1405,2015-02-21,1,2257
AX13775,ENX2070,A110,EMP1002,C1021,2015-02-21,3,1671
AX13879,ENX2019,A142,EMP1004,C1218,2015-02-21,4,800
AX14308,ENX2003,A160,EMP1035,C1272,2015-02-21,1,1783
AX15706,ENX2067,A168,EMP1024,C1142,2015-02-21,2,1119
AX16230,ENX2093,A110,EMP1003,C1276,2015-02-21,1,112
AX18200,ENX2053,A170,EMP1003,C1500,2015-02-21,4,596
AX18995,ENX2045,A159,EMP1002,C1074,2015-02-21,1,556
AX19871,ENX2037,A159,EMP1037,C1016,2015-02-21,3,880
AX19933,ENX2099,A105,EMP1044,C1537,2015-02-21,3,1367
AX21237,ENX2001,A167,EMP1032,C1369,2015-02-21,4,951
AX21322,ENX2024,A145,EMP1002,C1250,2015-02-21,1,356
AX21474,ENX2005,A124,EMP1041,C1126,2015-02-21,2,684
AX21487,ENX2028,A154,EMP1017,C1677,2015-02-21,1,2283
AX10301,ENX2079,A164,EMP1019,C1015,2015-02-22,2,1725
AX10557,ENX2000,A108,EMP1012,C1023,2015-02-22,1,2241
AX10763,ENX2039,A159,EMP1020,C1728,2015-02-22,3,817
AX10911,ENX2095,A111,EMP1029,C1238,2015-02-22,3,1743
AX14683,ENX2016,A161,EMP1022,C1558,2015-02-22,2,1351
AX15189,ENX2029,A113,EMP1024,C1478,2015-02-22,3,1848
AX17727,ENX2073,A158,EMP1035,C1281,2015-02-22,4,95
AX18139,ENX2069,A164,EMP1017,C1446,2015-02-22,1,378
AX18727,ENX2043,A160,EMP1018,C1768,2015-02-22,2,545
AX23290,ENX2004,A120,EMP1023,C1226,2015-02-22,3,1278
AX23481,ENX2065,A118,EMP1022,C1627,2015-02-22,1,2396
AX24702,ENX2033,A132,EMP1001,C1712,2015-02-22,3,2182
AX11382,ENX2076,A163,EMP1035,C1396,2015-02-23,1,1522
AX12221,ENX2010,A125,EMP1044,C1133,2015-02-23,4,1812
AX12313,ENX2066,A138,EMP1000,C1012,2015-02-23,2,2091
AX13925,ENX2061,A154,EMP1035,C1431,2015-02-23,1,913
AX14935,ENX2071,A105,EMP1026,C1333,2015-02-23,3,136
AX15020,ENX2094,A104,EMP1021,C1419,2015-02-23,1,771
AX16054,ENX2064,A141,EMP1029,C1744,2015-02-23,1,1414
AX16060,ENX2018,A134,EMP1015,C1498,2015-02-23,1,1972
AX20313,ENX2043,A149,EMP1015,C1007,2015-02-23,2,545
AX21545,ENX2014,A100,EMP1015,C1197,2015-02-23,2,1809
AX21655,ENX2098,A137,EMP1034,C1396,2015-02-23,3,1178
AX22015,ENX2096,A124,EMP1007,C1424,2015-02-23,1,1587
AX22482,ENX2094,A165,EMP1032,C1633,2015-02-23,2,771
